URL	Status	Commits	Issues
https://github.com/blosc/caterva	Moved to https://github.com/ironArray/Caterva2		
https://github.com/saltstack/salt	Active	30	30
https://github.com/azure/terraform-azurerm-alz	Moved to https://github.com/Azure/terraform-azurerm-avm-ptn-alz		
https://github.com/aws/amazon-connect-wisdomjs	Moved to https://github.com/aws/amazon-q-connectjs		
https://github.com/azure/azure-center-for-sap-solutions-preview	Moved to https://github.com/Azure/Azure-Center-for-SAP-solutions		
https://github.com/microsoft/microsft-purview-advanced-rich-reports-mparr-collector	Moved to https://github.com/microsoft/Microsoft-Purview-Advanced-Rich-Reports-MPARR-Collector		
https://github.com/astropy/pytest-doctestplus	Moved to https://github.com/scientific-python/pytest-doctestplus		
https://github.com/scikit-hep/repo-review	Moved to https://github.com/scientific-python/repo-review		
https://github.com/scikit-hep/cookie	Moved to https://github.com/scientific-python/cookie		
https://github.com/pyvista/pyvista-gmsh	Moved to https://github.com/pyvista/scikit-gmsh		
https://github.com/aws/amazon-ecs-shim-loggers-for-containerd	Moved to https://github.com/aws/shim-loggers-for-containerd		
https://github.com/konveyor/tackle2-operator	Moved to https://github.com/konveyor/operator		
https://github.com/kube-rs/kube-rs	Moved to https://github.com/kube-rs/kube		
https://github.com/pyvista/scikit-gmsh	Active	30	15
https://github.com/google/medical_claims_tools	Moved to https://github.com/google/bulk_fhir_tools		
https://github.com/microsoft/cbl-mariner-linux-kernel	Active	30	0
https://github.com/jenssegers/laravel-mongodb	Moved to https://github.com/mongodb/laravel-mongodb		
https://github.com/cmsgov/serverless-waf-plugin	Moved to https://github.com/Enterprise-CMCS/serverless-waf-plugin		
https://github.com/aws/sagemaker-scikit-learn-container	Active	30	16
https://github.com/microsoft/azure_arc_community	Moved to https://github.com/microsoft/adaptive_cloud_community		
https://github.com/apache/incubator-kvrocks	Moved to https://github.com/apache/kvrocks		
https://github.com/hl7/fhir-us-pq-cmc	Moved to https://github.com/HL7/FHIR-us-pq-cmc-fda		
https://github.com/microsoft/aks-hci-apps	Moved to https://github.com/microsoft/AKS-Arc-Apps		
https://github.com/microsoft/activemlp	Moved to https://github.com/microsoft/TokenMixers		
https://github.com/quantecon/dp_text_website	Moved to https://github.com/QuantEcon/book-dp1-public		
https://github.com/microsoft/azure-openai-design-patterns	Moved to https://github.com/microsoft/azure-genai-design-patterns		
https://github.com/azure/sonic-buildimage-msft	Moved to https://github.com/sonic-net/sonic-buildimage-msft		
https://github.com/microsoft/adatest	Moved to https://github.com/microsoft/adaptive-testing		
https://github.com/microsoft/azureadexporter	Moved to https://github.com/microsoft/EntraExporter		
https://github.com/microsoft/cbl-marinertutorials	Moved to https://github.com/microsoft/azurelinux-tutorials		
https://github.com/microsoft/powervirtualagentssamples	Moved to https://github.com/microsoft/CopilotStudioSamples		
https://github.com/azure/windup-rulesets	Moved to https://github.com/Azure/appcat-rulesets		
https://github.com/aws/sagemaker-xgboost-container	Active	30	21
https://github.com/microsoft/arbutus	Moved to https://github.com/microsoft/blueprints		
https://github.com/econ-ark/solvingmicrodsops-lifecycle	Moved to https://github.com/econ-ark/EstimatingMicroDSOPs		
https://github.com/ome/openmicroscopy	Active	30	30
https://github.com/sagemath/sage	Active	30	30
https://github.com/azure/eraser	Moved to https://github.com/eraser-dev/eraser		
https://github.com/ant-design/ant-design	Active	30	30
https://github.com/aws/aws-prototyping-sdk	Moved to https://github.com/aws/aws-pdk		
https://github.com/microsoft/anyonecancode	Moved to https://github.com/microsoft/everyonecancode		
https://github.com/microsoft/playwright-vscode	Active	30	8
https://github.com/pandas-dev/pandas	Active	30	30
https://github.com/google/capsicum-linux	Active	30	4
https://github.com/vmware/transport-go	Moved to https://github.com/vmware-archive/transport-go		
https://github.com/vmware-labs/inclusive-language-ext-for-sonarqube	Moved to https://github.com/vmware-archive/inclusive-language-ext-for-sonarqube		
https://github.com/vmware/transport	Moved to https://github.com/vmware-archive/transport		
https://github.com/google/supply-chain	Moved to https://github.com/google/rust-crate-audits		
https://github.com/microsoft/vscode-entra-externalid	Moved to https://github.com/microsoft/vscode-ms-entra		
https://github.com/vmware/bridgeql	Moved to https://github.com/vmware-archive/bridgeql		
https://github.com/google/model-transparency	Moved to https://github.com/sigstore/model-transparency		
https://github.com/microsoft/vcpkg	Active	30	30
https://github.com/apache/arrow	Active	30	30
https://github.com/sourcegraph/sourcegraph	Active	30	30
https://github.com/blosc/blosc2_btune	Moved to https://github.com/ironArray/Blosc2-Btune		
https://github.com/microsoft/windows-ai-studio	Moved to https://github.com/microsoft/vscode-ai-toolkit		
https://github.com/microsoft/azure-openai-dev-skills-orchestrator	Moved to https://github.com/microsoft/project-oagents		
https://github.com/microsoft/ospo	Active	30	1
https://github.com/tc39/source-map-rfc	Moved to https://github.com/tc39/source-map		
https://github.com/gsa/datagov-harvesting-logic	Moved to https://github.com/GSA/datagov-harvester		
https://github.com/conda/conda	Active	30	30
https://github.com/spring-projects/spring-framework	Active	30	30
https://github.com/lensterxyz/lenster	Moved to https://github.com/heyxyz/hey		
https://github.com/spring-projects/spring-boot	Active	30	30
https://github.com/web-infra-dev/rspack	Active	30	30
https://github.com/apache/zeppelin	Active	30	30
https://github.com/apache/kyuubi	Active	30	30
https://github.com/azure/azure-sdk-for-cpp	Active	30	30
https://github.com/apache/activemq-artemis	Active	30	20
https://github.com/apache/rocketmq	Active	30	30
https://github.com/hyperf-cloud/hyperf	Moved to https://github.com/hyperf/hyperf		
https://github.com/aws/aws-sam-cli	Active	30	30
https://github.com/matteobruni/tsparticles	Moved to https://github.com/tsparticles/tsparticles		
https://github.com/sympy/sympy	Active	30	30
https://github.com/microsoft/ccf	Active	30	30
https://github.com/apache/incubator-seatunnel	Moved to https://github.com/apache/seatunnel		
https://github.com/microsoft/onnxruntime	Active	30	30
https://github.com/microsoft/pylance-release	Active	30	30
https://github.com/microsoft/navcontainerhelper	Active	30	30
https://github.com/microsoft/vscode-cmake-tools	Active	30	30
https://github.com/azure/azure-functions-core-tools	Active	30	30
https://github.com/redis/lettuce	Active	30	30
https://github.com/azure/autorest.java	Active	30	30
https://github.com/microsoft/oryx	Active	30	30
https://github.com/redis/ioredis	Active	30	30
https://github.com/microsoft/responsible-ai-toolbox	Active	30	30
https://github.com/azure/azure-dev	Active	30	30
https://github.com/microsoft/appcenter-sdk-apple	Active	30	1
https://github.com/microsoft/accessibility-insights-service	Active	30	6
https://github.com/redis/node-redis	Active	30	30
https://github.com/redis/go-redis	Active	30	30
https://github.com/microsoft/application-insights-workbooks	Active	30	30
https://github.com/redis/redis-py	Active	30	30
https://github.com/microsoft/recognizers-text	Active	30	30
https://github.com/microsoft/templatestudio	Active	30	30
https://github.com/azure/azure-resource-manager-schemas	Active	30	30
https://github.com/redis/jedis	Active	30	30
https://github.com/redis/redis-doc	Active	30	30
https://github.com/microsoft/rnx-kit	Active	30	30
https://github.com/azure/azure-sdk-for-c	Active	30	30
https://github.com/azure/walinuxagent	Active	30	30
https://github.com/azure/autorest.csharp	Active	30	30
https://github.com/keepassxreboot/keepassxc	Active	30	30
https://github.com/azure/azure-service-operator	Active	30	30
https://github.com/apache/ozone	Active	30	30
https://github.com/apache/storm	Active	30	17
https://github.com/microsoft/vstest	Active	30	30
https://github.com/azure/aro-rp	Active	30	30
https://github.com/apache/myfaces-tobago	Active	30	30
https://github.com/microsoft/winget-pkgs-submission-test	Active	30	0
https://github.com/sap/fundamental	Active	30	8
https://github.com/google/accompanist	Active	30	9
https://github.com/sap/cloud-security-services-integration-library	Active	30	10
https://github.com/spring-cloud/spring-cloud-sleuth	Active	30	0
https://github.com/apache/echarts	Active	30	30
https://github.com/aws/aws-cli	Active	30	30
https://github.com/microsoft/monaco-editor	Active	30	30
https://github.com/microsoft/vscode-remote-release	Active	30	30
https://github.com/stellar-group/hpx	Active	30	30
https://github.com/vmware-tanzu/sonobuoy	Active	30	30
https://github.com/aws/s2n-tls	Active	30	30
https://github.com/nasa/openmct	Active	30	30
https://github.com/google/benchmark	Active	30	30
https://github.com/redis/redis	Active	30	30
https://github.com/sap/sapmachine	Active	30	7
https://github.com/authelia/authelia	Active	30	30
https://github.com/aws/aws-parallelcluster	Active	30	30
https://github.com/microsoft/botframework-composer	Active	30	30
https://github.com/spring-projects/spring-data-elasticsearch	Active	30	24
https://github.com/google/certificate-transparency-go	Active	30	30
https://github.com/microsoft/pxt-microbit	Active	30	30
https://github.com/bagisto/bagisto	Active	30	27
https://github.com/apache/hbase	Active	30	30
https://github.com/microsoft/ebpf-for-windows	Active	30	30
https://github.com/microsoft/botbuilder-js	Active	30	30
https://github.com/microsoft/azuretre	Active	30	30
https://github.com/microsoft/al	Active	30	30
https://github.com/azure/logicappsux	Active	30	30
https://github.com/microsoft/kiota	Active	30	30
https://github.com/salesagility/suitecrm	Active	30	30
https://github.com/azure/acs-engine	Active	30	2
https://github.com/microsoft/coe-starter-kit	Active	30	30
https://github.com/microsoft/sqltoolsservice	Active	30	30
https://github.com/microsoft/botbuilder-samples	Active	30	30
https://github.com/azure/azure-rest-api-specs-examples	Active	30	24
https://github.com/jenkins-x/jx	Active	30	30
https://github.com/microsoft/fluentui-react-native	Active	30	30
https://github.com/microsoft/applicationinsights-java	Active	30	30
https://github.com/deeplearning4j/deeplearning4j	Active	30	30
https://github.com/microsoft/msquic	Active	30	30
https://github.com/azure/azure-container-networking	Active	30	22
https://github.com/microsoft/rtvs	Active	30	30
https://github.com/microsoft/botframework-solutions	Active	30	0
https://github.com/google/agi	Active	30	30
https://github.com/azure/resourcemodules	Active	30	30
https://github.com/microsoft/powerplatformconnectors	Active	30	30
https://github.com/aws/eks-anywhere	Active	30	30
https://github.com/microsoft/sarif-sdk	Active	30	30
https://github.com/microsoft/botframework-webchat	Active	30	30
https://github.com/apache/age	Active	30	30
https://github.com/google/docsy	Active	30	30
https://github.com/apache/arrow-adbc	Active	30	30
https://github.com/google/ksp	Active	30	30
https://github.com/google/digitalbuildings	Active	30	30
https://github.com/microsoft/lisa	Active	30	30
https://github.com/apache/shiro	Active	30	17
https://github.com/microsoft/onefuzz	Active	30	30
https://github.com/apache/incubator-uniffle	Active	30	30
https://github.com/sap/fundamental-react	Active	30	30
https://github.com/google/oboe	Active	30	30
https://github.com/microsoft/fhir-server	Active	30	30
https://github.com/apache/plc4x	Active	30	30
https://github.com/google/device-infra	Active	30	16
https://github.com/google/certificate-transparency	Active	30	30
https://github.com/gitextensions/gitextensions	Active	30	30
https://github.com/google/auto	Active	30	30
https://github.com/saltstack/salt-bootstrap	Active	30	19
https://github.com/microsoft/rushstack	Active	30	30
https://github.com/google/keytransparency	Active	30	30
https://github.com/apache/arrow-datafusion	Moved to https://github.com/apache/datafusion		
https://github.com/apache/cloudstack	Active	30	30
https://github.com/spring-projects/spring-data-neo4j	Active	30	30
https://github.com/google/traceur-compiler	Active	30	30
https://github.com/azure/azure-iot-sdk-csharp	Active	30	30
https://github.com/spring-projects/spring-session	Active	30	30
https://github.com/google/earthenterprise	Active	30	30
https://github.com/rabbitmq/rabbitmq-website	Active	30	30
https://github.com/google/go-containerregistry	Active	30	30
https://github.com/google/trax	Active	30	30
https://github.com/google/j2objc	Active	30	30
https://github.com/sap/open-ux-tools	Active	30	30
https://github.com/spring-projects/spring-data-redis	Active	30	30
https://github.com/google/gson	Active	30	30
https://github.com/vmware-tanzu/pinniped	Active	30	30
https://github.com/microsoft/dicom-server	Active	30	26
https://github.com/reacttraining/react-router	Moved to https://github.com/remix-run/react-router		
https://github.com/saltstack/salt-jenkins	Moved to https://github.com/saltstack/salt-ci-images		
https://github.com/microsoft/stl	Active	30	30
https://github.com/google/fuzzbench	Active	30	30
https://github.com/google/earlgrey	Active	30	30
https://github.com/sap/cloud-sdk	Active	30	14
https://github.com/ebay/skin	Active	30	30
https://github.com/spring-cloud/spring-cloud-gateway	Active	30	30
https://github.com/google/osv.dev	Active	30	30
https://github.com/google/closure-templates	Active	30	30
https://github.com/google/ground-android	Active	30	30
https://github.com/google/highway	Active	30	30
https://github.com/google/tsl	Active	30	30
